previous_record,timestamp,previous_record_date,county,record,state,record_date,station_name,id
55.0,1377485393,2005-01-12,KENT,57.0,MI,2013-01-12,GRAND RAPIDS GERALD R FORD INTL AP,2013-01-12--GRAND-RAPIDS-GERALD-R-FORD-INTL-AP
49.0,1377485393,2005-01-12,ALPENA,57.0,MI,2013-01-12,ALPENA COUNTY REGIONAL AP,2013-01-12--ALPENA-COUNTY-REGIONAL-AP
57.0,1377485393,1932-01-12,SAGINAW,57.0,MI,2013-01-12,SAGINAW MBS INTL AP,2013-01-12--SAGINAW-MBS-INTL-AP
50.0,1377485393,2006-01-12,GRAND TRAVERSE,55.0,MI,2013-01-12,TRAVERSE CITY CHERRY CAPITAL AP,2013-01-12--TRAVERSE-CITY-CHERRY-CAPITAL-AP
47.0,1377485393,2005-01-12,ROSCOMMON,52.0,MI,2013-01-12,HOUGHTON LAKE ROSCOMMON COUNTY AP,2013-01-12--HOUGHTON-LAKE-ROSCOMMON-COUNTY-AP
45.0,1377485393,2005-01-12,EMMET,52.0,MI,2013-01-12,PELLSTON REGIONAL AP,2013-01-12--PELLSTON-REGIONAL-AP
43.0,1377485393,1932-01-12,CHIPPEWA,47.0,MI,2013-01-12,SAULT STE MARIE SANDERSON FIELD,2013-01-12--SAULT-STE-MARIE-SANDERSON-FIELD
42.0,1377485393,1987-01-12,DICKINSON,43.0,MI,2013-01-12,IRON MOUNTAIN FORD AP,2013-01-12--IRON-MOUNTAIN-FORD-AP
40.0,1377485393,1986-01-12,HOUGHTON,43.0,MI,2013-01-12,HANCOCK HOUGHTON COUNTY AP,2013-01-12--HANCOCK-HOUGHTON-COUNTY-AP
75.0,1377485393,2005-01-12,LAUDERDALE,77.0,MS,2013-01-12,MERIDIAN KEY FIELD,2013-01-12--MERIDIAN-KEY-FIELD
71.0,1377485393,2000-01-12,LEE,76.0,MS,2013-01-12,TUPELO REGIONAL AP,2013-01-12--TUPELO-REGIONAL-AP
75.0,1377485393,2005-01-12,CARROLL,75.0,MS,2013-01-12,GREENWOOD LEFLORE AP,2013-01-12--GREENWOOD-LEFLORE-AP
73.0,1377485393,2005-01-12,WASHINGTON,75.0,MS,2013-01-12,GREENVILLE ASOS,2013-01-12--GREENVILLE-ASOS
73.0,1377485394,2005-01-12,CUMBERLAND,79.0,NC,2013-01-12,FAYETTEVILLE REGIONAL AP GRANNIS FIELD,2013-01-12--FAYETTEVILLE-REGIONAL-AP-GRANNIS-FIELD
73.0,1377485394,2006-01-12,NEW HANOVER,78.0,NC,2013-01-12,WILMINGTON INTL AP,2013-01-12--WILMINGTON-INTL-AP
74.0,1377485394,2006-01-12,CRAVEN,76.0,NC,2013-01-12,NEW BERN CRAVEN COUNTY REGIONAL AP,2013-01-12--NEW-BERN-CRAVEN-COUNTY-REGIONAL-AP
72.0,1377485394,2005-01-12,MECKLENBURG,73.0,NC,2013-01-12,CHARLOTTE DOUGLAS INTL AP,2013-01-12--CHARLOTTE-DOUGLAS-INTL-AP
66.0,1377485394,2000-01-12,BUNCOMBE,70.0,NC,2013-01-12,ASHEVILLE REGIONAL AP,2013-01-12--ASHEVILLE-REGIONAL-AP
67.0,1377485394,2005-01-12,BURKE,67.0,NC,2013-01-12,HICKORY FAA AIRPORT,2013-01-12--HICKORY-FAA-AIRPORT
57.0,1377485394,1995-01-12,MONROE,58.0,NY,2013-01-12,ROCHESTER GREATER ROCHESTER INTL AP,2013-01-12--ROCHESTER-GREATER-ROCHESTER-INTL-AP
57.0,1377485394,2005-01-12,NIAGARA,58.0,NY,2013-01-12,NIAGARA FALLS INTL AP,2013-01-12--NIAGARA-FALLS-INTL-AP
52.0,1377485394,1995-01-12,JEFFERSON,53.0,NY,2013-01-12,WATERTOWN INTL AP,2013-01-12--WATERTOWN-INTL-AP
45.0,1377485394,1988-01-12,ST. LAWRENCE,50.0,NY,2013-01-12,MASSENA INTL AP,2013-01-12--MASSENA-INTL-AP
48.0,1377485394,1980-01-12,FRANKLIN,49.0,NY,2013-01-12,SARANAC LAKE ADIRONDACK REGIONAL AP,2013-01-12--SARANAC-LAKE-ADIRONDACK-REGIONAL-AP
64.0,1377485394,2005-01-12,FRANKLIN,66.0,OH,2013-01-12,COLUMBUS PORT COLUMBUS INTL AP,2013-01-12--COLUMBUS-PORT-COLUMBUS-INTL-AP
64.0,1377485394,2005-01-12,MUSKINGUM,64.0,OH,2013-01-12,ZANESVILLE MUNICIPAL AP,2013-01-12--ZANESVILLE-MUNICIPAL-AP
64.0,1377485394,2005-01-12,CLINTON,64.0,OH,2013-01-12,WILMINGTON AIRBORNE PARK,2013-01-12--WILMINGTON-AIRBORNE-PARK
64.0,1377485394,2005-01-12,FRANKLIN,64.0,OH,2013-01-12,COLUMBUS OHIO STATE UNIVERSITY AP,2013-01-12--COLUMBUS-OHIO-STATE-UNIVERSITY-AP
61.0,1377485394,2005-01-12,RICHLAND,61.0,OH,2013-01-12,MANSFIELD LAHM MUNICIPAL AP,2013-01-12--MANSFIELD-LAHM-MUNICIPAL-AP
60.0,1377485394,2005-01-12,TRUMBULL,60.0,OH,2013-01-12,YOUNGSTOWN REGIONAL AP,2013-01-12--YOUNGSTOWN-REGIONAL-AP
50.0,1377485394,2006-01-12,MCKEAN,53.0,PA,2013-01-12,BRADFORD REGIONAL AP,2013-01-12--BRADFORD-REGIONAL-AP
74.0,1377485394,2005-01-12,LEXINGTON,82.0,SC,2013-01-12,COLUMBIA METROPOLITAN AP,2013-01-12--COLUMBIA-METROPOLITAN-AP
73.0,1377485394,1995-01-12,FLORENCE,81.0,SC,2013-01-12,FLORENCE REGIONAL AP,2013-01-12--FLORENCE-REGIONAL-AP
78.0,1377485394,1949-01-12,CHARLESTON,81.0,SC,2013-01-12,CHARLESTON INTL AP,2013-01-12--CHARLESTON-INTL-AP
75.0,1377485394,1992-01-12,HORRY,77.0,SC,2013-01-12,NORTH MYRTLE BEACH GRAND STRAND AP,2013-01-12--NORTH-MYRTLE-BEACH-GRAND-STRAND-AP
70.0,1377485394,2000-01-12,SPARTANBURG,73.0,SC,2013-01-12,GREENVILLE SPARTANBURG AP,2013-01-12--GREENVILLE-SPARTANBURG-AP
71.0,1377485395,2000-01-12,ANDERSON,71.0,SC,2013-01-12,ANDERSON COUNTY AP,2013-01-12--ANDERSON-COUNTY-AP
71.0,1377485395,1916-01-12,BLOUNT,75.0,TN,2013-01-12,KNOXVILLE MCGHEE TYSON AP,2013-01-12--KNOXVILLE-MCGHEE-TYSON-AP
72.0,1377485395,1995-01-12,MADISON,73.0,TN,2013-01-12,JACKSON MCKELLAR-SIPES REGIONAL AP,2013-01-12--JACKSON-MCKELLAR-SIPES-REGIONAL-AP
72.0,1377485395,2005-01-12,SHELBY,73.0,TN,2013-01-12,MEMPHIS INTERNATIONAL AP,2013-01-12--MEMPHIS-INTERNATIONAL-AP
70.0,1377485395,1928-01-12,HAMILTON,72.0,TN,2013-01-12,CHATTANOOGA LOVELL FIELD AP,2013-01-12--CHATTANOOGA-LOVELL-FIELD-AP
69.0,1377485395,2005-01-12,SULLIVAN,71.0,TN,2013-01-12,BRISTOL TRI CITY AP,2013-01-12--BRISTOL-TRI-CITY-AP
70.0,1377485395,1995-01-12,DAVIDSON,70.0,TN,2013-01-12,NASHVILLE INTL AP,2013-01-12--NASHVILLE-INTL-AP
64.0,1377485395,1960-01-12,CUMBERLAND,67.0,TN,2013-01-12,CROSSVILLE MEMORIAL AP,2013-01-12--CROSSVILLE-MEMORIAL-AP
71.0,1377485395,2005-01-12,ROANOKE,73.0,VA,2013-01-12,ROANOKE REGIONAL AP,2013-01-12--ROANOKE-REGIONAL-AP
69.0,1377485395,2005-01-12,CAMPBELL,70.0,VA,2013-01-12,LYNCHBURG REGIONAL AP,2013-01-12--LYNCHBURG-REGIONAL-AP
68.0,1377485395,2005-01-12,PITTSYLVANIA,70.0,VA,2013-01-12,DANVILLE REGIONAL AP,2013-01-12--DANVILLE-REGIONAL-AP
48.0,1377485395,2006-01-12,LA CROSSE,48.0,WI,2013-01-12,LA CROSSE MUNICIPAL AP,2013-01-12--LA-CROSSE-MUNICIPAL-AP
42.0,1377485395,1987-01-12,ONEIDA,44.0,WI,2013-01-12,RHINELANDER ONEIDA COUNTY AP,2013-01-12--RHINELANDER-ONEIDA-COUNTY-AP
68.0,1377485395,2005-01-12,MERCER,72.0,WV,2013-01-12,BLUEFIELD MERCER COUNTY AP,2013-01-12--BLUEFIELD-MERCER-COUNTY-AP
71.0,1377485395,2005-01-12,KANAWHA,72.0,WV,2013-01-12,CHARLESTON YEAGER AP,2013-01-12--CHARLESTON-YEAGER-AP
67.0,1377485395,2005-01-12,RALEIGH,70.0,WV,2013-01-12,BECKLEY RALEIGH CO MEM AP,2013-01-12--BECKLEY-RALEIGH-CO-MEM-AP
66.0,1377485395,2005-01-12,MONONGALIA,68.0,WV,2013-01-12,MORGANTOWN HART FIELD,2013-01-12--MORGANTOWN-HART-FIELD
67.0,1377485395,2005-01-12,WOOD,68.0,WV,2013-01-12,PARKERSBURG WOOD COUNTY AP,2013-01-12--PARKERSBURG-WOOD-COUNTY-AP
45.0,1377485395,1992-01-13,KENAI PENINSULA BOROUGH,49.0,AK,2013-01-13,HOMER AP,2013-01-13--HOMER-AP
43.0,1377485395,1981-01-13,LAKE AND PENINSULA BOROUGH,43.0,AK,2013-01-13,ILIAMNA AIRPORT,2013-01-13--ILIAMNA-AIRPORT
32.0,1377485395,1903-01-13,NORTHWEST ARCTIC BOROUGH,35.0,AK,2013-01-13,KOTZEBUE RALPH WEIN MEMORIAL AP,2013-01-13--KOTZEBUE-RALPH-WEIN-MEMORIAL-AP
33.0,1377485395,1984-01-13,FAIRBANKS NORTH STAR BOROUGH,33.0,AK,2013-01-13,FAIRBANKS INTL AP,2013-01-13--FAIRBANKS-INTL-AP
15.0,1377485395,1985-01-13,SOUTHEAST FAIRBANKS,22.0,AK,2013-01-13,NORTHWAY AIRPORT,2013-01-13--NORTHWAY-AIRPORT
77.0,1377485397,1960-01-13,DALE,79.0,AL,2013-01-13,DOTHAN REGIONAL AP,2013-01-13--DOTHAN-REGIONAL-AP
76.0,1377485397,2007-01-13,PIKE,78.0,AL,2013-01-13,TROY MUNICIPAL AP,2013-01-13--TROY-MUNICIPAL-AP
76.0,1377485397,1950-01-13,MONTGOMERY,77.0,AL,2013-01-13,MONTGOMERY AP,2013-01-13--MONTGOMERY-AP
80.0,1377485397,1950-01-13,BACON,81.0,GA,2013-01-13,ALMA BACON COUNTY AP,2013-01-13--ALMA-BACON-COUNTY-AP
79.0,1377485397,2005-01-13,RICHMOND,79.0,GA,2013-01-13,AUGUSTA BUSH FIELD AP,2013-01-13--AUGUSTA-BUSH-FIELD-AP
74.0,1377485397,2005-01-13,BIBB,77.0,GA,2013-01-13,MACON MIDDLE GA REGIONAL AP,2013-01-13--MACON-MIDDLE-GA-REGIONAL-AP
74.0,1377485397,2000-01-13,MUSCOGEE,76.0,GA,2013-01-13,COLUMBUS METROPOLITAN AP,2013-01-13--COLUMBUS-METROPOLITAN-AP
72.0,1377485397,2000-01-13,CLARKE,74.0,GA,2013-01-13,ATHENS BEN EPPS AP,2013-01-13--ATHENS-BEN-EPPS-AP
71.0,1377485397,2005-01-13,FULTON,72.0,GA,2013-01-13,ATLANTA FULTON COUNTY AP,2013-01-13--ATLANTA-FULTON-COUNTY-AP
66.0,1377485397,1995-01-13,BOONE,66.0,KY,2013-01-13,CINCINNATI NORTHERN KY AP,2013-01-13--CINCINNATI-NORTHERN-KY-AP
41.0,1377485397,2006-01-13,PISCATAQUIS,46.0,ME,2013-01-13,GREENVILLE MAINE FORESTRY SERVICE,2013-01-13--GREENVILLE-MAINE-FORESTRY-SERVICE
76.0,1377485397,2005-01-13,NEW HANOVER,77.0,NC,2013-01-13,WILMINGTON INTL AP,2013-01-13--WILMINGTON-INTL-AP
75.0,1377485397,1960-01-13,MECKLENBURG,75.0,NC,2013-01-13,CHARLOTTE DOUGLAS INTL AP,2013-01-13--CHARLOTTE-DOUGLAS-INTL-AP
68.0,1377485397,1960-01-13,BUNCOMBE,68.0,NC,2013-01-13,ASHEVILLE REGIONAL AP,2013-01-13--ASHEVILLE-REGIONAL-AP
67.0,1377485397,1972-01-13,MONROE,69.0,NY,2013-01-13,ROCHESTER GREATER ROCHESTER INTL AP,2013-01-13--ROCHESTER-GREATER-ROCHESTER-INTL-AP
62.0,1377485397,2005-01-13,JEFFERSON,62.0,NY,2013-01-13,WATERTOWN INTL AP,2013-01-13--WATERTOWN-INTL-AP
52.0,1377485398,1995-01-13,FRANKLIN,56.0,NY,2013-01-13,SARANAC LAKE ADIRONDACK REGIONAL AP,2013-01-13--SARANAC-LAKE-ADIRONDACK-REGIONAL-AP
63.0,1377485398,1995-01-13,HANCOCK,63.0,OH,2013-01-13,FINDLAY AP,2013-01-13--FINDLAY-AP
65.0,1377485398,1972-01-13,JEFFERSON,65.0,PA,2013-01-13,DUBOIS JEFFERSON COUNTY AP,2013-01-13--DUBOIS-JEFFERSON-COUNTY-AP
58.0,1377485398,2005-01-13,MCKEAN,63.0,PA,2013-01-13,BRADFORD REGIONAL AP,2013-01-13--BRADFORD-REGIONAL-AP
77.0,1377485398,2005-01-13,LEXINGTON,78.0,SC,2013-01-13,COLUMBIA METROPOLITAN AP,2013-01-13--COLUMBIA-METROPOLITAN-AP
78.0,1377485398,2005-01-13,FLORENCE,78.0,SC,2013-01-13,FLORENCE REGIONAL AP,2013-01-13--FLORENCE-REGIONAL-AP
72.0,1377485398,2007-01-13,HORRY,72.0,SC,2013-01-13,NORTH MYRTLE BEACH GRAND STRAND AP,2013-01-13--NORTH-MYRTLE-BEACH-GRAND-STRAND-AP
72.0,1377485398,1972-01-13,SULLIVAN,73.0,TN,2013-01-13,BRISTOL TRI CITY AP,2013-01-13--BRISTOL-TRI-CITY-AP
74.0,1377485398,1960-01-13,PITTSYLVANIA,76.0,VA,2013-01-13,DANVILLE REGIONAL AP,2013-01-13--DANVILLE-REGIONAL-AP
70.0,1377485398,2005-01-13,ROANOKE,71.0,VA,2013-01-13,ROANOKE REGIONAL AP,2013-01-13--ROANOKE-REGIONAL-AP
65.0,1377485398,2005-01-13,RALEIGH,70.0,WV,2013-01-13,BECKLEY RALEIGH CO MEM AP,2013-01-13--BECKLEY-RALEIGH-CO-MEM-AP
67.0,1377485398,2005-01-13,MERCER,69.0,WV,2013-01-13,BLUEFIELD MERCER COUNTY AP,2013-01-13--BLUEFIELD-MERCER-COUNTY-AP
40.0,1377485398,2002-01-14,SOUTHEAST FAIRBANKS,47.0,AK,2013-01-14,BIG DELTA AP,2013-01-14--BIG-DELTA-AP
23.0,1377485398,1984-01-14,SOUTHEAST FAIRBANKS,27.0,AK,2013-01-14,NORTHWAY AIRPORT,2013-01-14--NORTHWAY-AIRPORT
79.0,1377485398,1947-01-14,DALE,79.0,AL,2013-01-14,DOTHAN REGIONAL AP,2013-01-14--DOTHAN-REGIONAL-AP
57.0,1377485398,1995-01-14,NEW LONDON,59.0,CT,2013-01-14,GROTON NEW LONDON AP,2013-01-14--GROTON-NEW-LONDON-AP
81.0,1377485398,1999-01-14,ALACHUA,82.0,FL,2013-01-14,GAINESVILLE REGIONAL AP,2013-01-14--GAINESVILLE-REGIONAL-AP
80.0,1377485398,1950-01-14,DUVAL,81.0,FL,2013-01-14,JACKSONVILLE INTL AP,2013-01-14--JACKSONVILLE-INTL-AP
80.0,1377485398,1971-01-14,LEON,81.0,FL,2013-01-14,TALLAHASSEE REGIONAL AP,2013-01-14--TALLAHASSEE-REGIONAL-AP
78.0,1377485398,2007-01-14,CHATHAM,81.0,GA,2013-01-14,SAVANNAH INTL AP,2013-01-14--SAVANNAH-INTL-AP
79.0,1377485398,2007-01-14,BACON,80.0,GA,2013-01-14,ALMA BACON COUNTY AP,2013-01-14--ALMA-BACON-COUNTY-AP
73.0,1377485398,2007-01-14,RICHMOND,80.0,GA,2013-01-14,AUGUSTA BUSH FIELD AP,2013-01-14--AUGUSTA-BUSH-FIELD-AP
75.0,1377485398,1960-01-14,MUSCOGEE,78.0,GA,2013-01-14,COLUMBUS METROPOLITAN AP,2013-01-14--COLUMBUS-METROPOLITAN-AP
71.0,1377485399,2007-01-14,CLARKE,74.0,GA,2013-01-14,ATHENS BEN EPPS AP,2013-01-14--ATHENS-BEN-EPPS-AP
64.0,1377485399,2005-01-14,BRISTOL,64.0,MA,2013-01-14,TAUNTON MUNICIPAL AP,2013-01-14--TAUNTON-MUNICIPAL-AP
54.0,1377485399,2006-01-14,KENNEBEC,55.0,ME,2013-01-14,AUGUSTA STATE AP,2013-01-14--AUGUSTA-STATE-AP
51.0,1377485399,2005-01-14,AROOSTOOK,52.0,ME,2013-01-14,CARIBOU MUNICIPAL AP,2013-01-14--CARIBOU-MUNICIPAL-AP
74.0,1377485399,2007-01-14,CRAVEN,79.0,NC,2013-01-14,NEW BERN CRAVEN COUNTY REGIONAL AP,2013-01-14--NEW-BERN-CRAVEN-COUNTY-REGIONAL-AP
74.0,1377485399,1995-01-14,CUMBERLAND,78.0,NC,2013-01-14,FAYETTEVILLE REGIONAL AP GRANNIS FIELD,2013-01-14--FAYETTEVILLE-REGIONAL-AP-GRANNIS-FIELD
75.0,1377485399,1950-01-14,NEW HANOVER,77.0,NC,2013-01-14,WILMINGTON INTL AP,2013-01-14--WILMINGTON-INTL-AP
72.0,1377485399,2007-01-14,NASH,77.0,NC,2013-01-14,ROCKY MOUNT WILSON AP,2013-01-14--ROCKY-MOUNT-WILSON-AP
73.0,1377485399,2005-01-14,LEXINGTON,81.0,SC,2013-01-14,COLUMBIA METROPOLITAN AP,2013-01-14--COLUMBIA-METROPOLITAN-AP
75.0,1377485399,1995-01-14,FLORENCE,79.0,SC,2013-01-14,FLORENCE REGIONAL AP,2013-01-14--FLORENCE-REGIONAL-AP
78.0,1377485399,1932-01-14,CHARLESTON,79.0,SC,2013-01-14,CHARLESTON INTL AP,2013-01-14--CHARLESTON-INTL-AP
43.0,1377485399,2009-01-15,SKAGWAY-HOONAH-ANGOON,44.0,AK,2013-01-15,SKAGWAY AP,2013-01-15--SKAGWAY-AP
80.0,1377485399,1989-01-15,BACON,81.0,GA,2013-01-15,ALMA BACON COUNTY AP,2013-01-15--ALMA-BACON-COUNTY-AP
80.0,1377485399,1989-01-15,CHATHAM,81.0,GA,2013-01-15,SAVANNAH INTL AP,2013-01-15--SAVANNAH-INTL-AP
77.0,1377485399,1950-01-15,RICHMOND,78.0,GA,2013-01-15,AUGUSTA BUSH FIELD AP,2013-01-15--AUGUSTA-BUSH-FIELD-AP
75.0,1377485399,2007-01-15,PLAQUEMINES,77.0,LA,2013-01-15,BOOTHVILLE ASOS,2013-01-15--BOOTHVILLE-ASOS
78.0,1377485399,1950-01-15,FLORENCE,79.0,SC,2013-01-15,FLORENCE REGIONAL AP,2013-01-15--FLORENCE-REGIONAL-AP
79.0,1377485399,2007-01-15,CHARLESTON,79.0,SC,2013-01-15,CHARLESTON INTL AP,2013-01-15--CHARLESTON-INTL-AP
76.0,1377485399,1950-01-15,LEXINGTON,78.0,SC,2013-01-15,COLUMBIA METROPOLITAN AP,2013-01-15--COLUMBIA-METROPOLITAN-AP
83.0,1377485399,2007-01-16,ORANGE,84.0,FL,2013-01-16,ORLANDO INTL AP,2013-01-16--ORLANDO-INTL-AP
82.0,1377485399,1950-01-16,DUVAL,82.0,FL,2013-01-16,JACKSONVILLE INTL AP,2013-01-16--JACKSONVILLE-INTL-AP
81.0,1377485399,2007-01-16,PINELLAS,82.0,FL,2013-01-16,ST PETERSBURG CLEARWATER INTL AP,2013-01-16--ST-PETERSBURG-CLEARWATER-INTL-AP
81.0,1377485400,1989-01-16,ALACHUA,81.0,FL,2013-01-16,GAINESVILLE REGIONAL AP,2013-01-16--GAINESVILLE-REGIONAL-AP
82.0,1377485400,1950-01-16,BACON,82.0,GA,2013-01-16,ALMA BACON COUNTY AP,2013-01-16--ALMA-BACON-COUNTY-AP
81.0,1377485400,1950-01-16,CHATHAM,82.0,GA,2013-01-16,SAVANNAH INTL AP,2013-01-16--SAVANNAH-INTL-AP
78.0,1377485400,1950-01-16,RICHMOND,80.0,GA,2013-01-16,AUGUSTA BUSH FIELD AP,2013-01-16--AUGUSTA-BUSH-FIELD-AP
79.0,1377485400,1950-01-16,CRAVEN,79.0,NC,2013-01-16,NEW BERN CRAVEN COUNTY REGIONAL AP,2013-01-16--NEW-BERN-CRAVEN-COUNTY-REGIONAL-AP
67.0,1377485400,1991-01-16,DARE,67.0,NC,2013-01-16,CAPE HATTERAS BILLY MITCHELL AP,2013-01-16--CAPE-HATTERAS-BILLY-MITCHELL-AP
80.0,1377485400,1985-01-17,VOLUSIA,80.0,FL,2013-01-17,DAYTONA BEACH INTL AP,2013-01-17--DAYTONA-BEACH-INTL-AP
78.0,1377485400,1974-01-17,CHATHAM,79.0,GA,2013-01-17,SAVANNAH INTL AP,2013-01-17--SAVANNAH-INTL-AP
77.0,1377485400,1949-01-17,NEW HANOVER,78.0,NC,2013-01-17,WILMINGTON INTL AP,2013-01-17--WILMINGTON-INTL-AP
79.0,1377485400,1974-01-17,FLORENCE,80.0,SC,2013-01-17,FLORENCE REGIONAL AP,2013-01-17--FLORENCE-REGIONAL-AP
78.0,1377485400,1949-01-17,CHARLESTON,78.0,SC,2013-01-17,CHARLESTON INTL AP,2013-01-17--CHARLESTON-INTL-AP
73.0,1377485400,1974-01-17,HORRY,75.0,SC,2013-01-17,NORTH MYRTLE BEACH GRAND STRAND AP,2013-01-17--NORTH-MYRTLE-BEACH-GRAND-STRAND-AP
50.0,1377485400,1977-01-17,KITTITAS,54.0,WA,2013-01-17,STAMPEDE PASS,2013-01-17--STAMPEDE-PASS
46.0,1377485400,1981-01-18,CLAY,50.0,IA,2013-01-18,SPENCER MUNICIPAL AP,2013-01-18--SPENCER-MUNICIPAL-AP
59.0,1377485400,1973-01-18,SHAWNEE,60.0,KS,2013-01-18,TOPEKA FORBES FIELD,2013-01-18--TOPEKA-FORBES-FIELD
59.0,1377485400,1986-01-18,CALLAWAY,59.0,MO,2013-01-18,JEFFERSON CITY MEMORIAL AP,2013-01-18--JEFFERSON-CITY-MEMORIAL-AP
59.0,1377485400,1989-01-18,PENNINGTON,59.0,SD,2013-01-18,RAPID CITY REGIONAL AP,2013-01-18--RAPID-CITY-REGIONAL-AP
56.0,1377485400,1991-01-18,SHERIDAN,56.0,WY,2013-01-18,SHERIDAN COUNTY AP,2013-01-18--SHERIDAN-COUNTY-AP
53.0,1377485400,2006-01-19,POLK,54.0,IA,2013-01-19,DES MOINES INTL AP,2013-01-19--DES-MOINES-INTL-AP
48.0,1377485400,1981-01-19,BLACK HAWK,50.0,IA,2013-01-19,WATERLOO MUNICIPAL AP,2013-01-19--WATERLOO-MUNICIPAL-AP
63.0,1377485400,1989-01-19,SHAWNEE,66.0,KS,2013-01-19,TOPEKA MUNICIPAL AP,2013-01-19--TOPEKA-MUNICIPAL-AP
61.0,1377485400,1989-01-19,SHAWNEE,63.0,KS,2013-01-19,TOPEKA FORBES FIELD,2013-01-19--TOPEKA-FORBES-FIELD
58.0,1377485400,1952-01-19,BUCHANAN,63.0,MO,2013-01-19,ST JOSEPH ROSECRANS MEMORIAL AP,2013-01-19--ST-JOSEPH-ROSECRANS-MEMORIAL-AP
59.0,1377485402,1989-01-19,PLATTE,62.0,MO,2013-01-19,KANSAS CITY INTL AP,2013-01-19--KANSAS-CITY-INTL-AP
52.0,1377485402,1992-01-19,DOUGLAS,54.0,NE,2013-01-19,OMAHA EPPLEY AIRFIELD,2013-01-19--OMAHA-EPPLEY-AIRFIELD
45.0,1377485402,1968-01-19,LA CROSSE,48.0,WI,2013-01-19,LA CROSSE MUNICIPAL AP,2013-01-19--LA-CROSSE-MUNICIPAL-AP
43.0,1377485402,1989-01-19,BROWN,43.0,WI,2013-01-19,GREEN BAY AUSTIN STRAUBEL INTL AP,2013-01-19--GREEN-BAY-AUSTIN-STRAUBEL-INTL-AP
41.0,1377485402,1981-01-19,CHIPPEWA,41.0,WI,2013-01-19,EAU CLAIRE REGIONAL AP,2013-01-19--EAU-CLAIRE-REGIONAL-AP
84.0,1377485402,2009-01-20,ORANGE,85.0,CA,2013-01-20,FULLERTON MUNICIPAL AP,2013-01-20--FULLERTON-MUNICIPAL-AP
55.0,1377485402,2006-01-20,BRISTOL,56.0,MA,2013-01-20,TAUNTON MUNICIPAL AP,2013-01-20--TAUNTON-MUNICIPAL-AP
52.0,1377485402,1996-01-20,BARNSTABLE,53.0,MA,2013-01-20,HYANNIS BARNSTABLE MUNICIPAL AP,2013-01-20--HYANNIS-BARNSTABLE-MUNICIPAL-AP
56.0,1377485402,2006-01-20,QUEENS,56.0,NY,2013-01-20,NEW YORK J F KENNEDY INTL AP,2013-01-20--NEW-YORK-J-F-KENNEDY-INTL-AP
54.0,1377485402,2006-01-20,SUFFOLK,56.0,NY,2013-01-20,ISLIP LONG ISLAND MACARTHUR AP,2013-01-20--ISLIP-LONG-ISLAND-MACARTHUR-AP
54.0,1377485402,1995-01-20,SUFFOLK,55.0,NY,2013-01-20,WESTHAMPTON GABRESKI AP,2013-01-20--WESTHAMPTON-GABRESKI-AP
47.0,1377485402,2006-01-20,ST. LAWRENCE,47.0,NY,2013-01-20,MASSENA INTL AP,2013-01-20--MASSENA-INTL-AP
52.0,1377485402,2005-01-20,KITTITAS,52.0,WA,2013-01-20,STAMPEDE PASS,2013-01-20--STAMPEDE-PASS
45.0,1377485402,2004-01-21,KENAI PENINSULA BOROUGH,45.0,AK,2013-01-21,HOMER AP,2013-01-21--HOMER-AP
80.0,1377485402,1989-01-21,ORANGE,86.0,CA,2013-01-21,FULLERTON MUNICIPAL AP,2013-01-21--FULLERTON-MUNICIPAL-AP
78.0,1377485403,1968-01-21,VENTURA,82.0,CA,2013-01-21,OXNARD VENTURA COUNTY AP,2013-01-21--OXNARD-VENTURA-COUNTY-AP
81.0,1377485403,1912-01-21,LOS ANGELES,81.0,CA,2013-01-21,LOS ANGELES DOWNTOWN USC CAMPUS,2013-01-21--LOS-ANGELES-DOWNTOWN-USC-CAMPUS
63.0,1377485403,1968-01-21,PLACER,64.0,CA,2013-01-21,BLUE CANYON AP,2013-01-21--BLUE-CANYON-AP
42.0,1377485403,1991-01-22,BRISTOL BAY BOROUGH,42.0,AK,2013-01-22,KING SALMON AP,2013-01-22--KING-SALMON-AP
78.0,1377485403,1994-01-22,MARICOPA,81.0,AZ,2013-01-22,PHOENIX SKY HARBOR INTL AP,2013-01-22--PHOENIX-SKY-HARBOR-INTL-AP
80.0,1377485403,1986-01-22,PIMA,81.0,AZ,2013-01-22,TUCSON INTL AP,2013-01-22--TUCSON-INTL-AP
77.0,1377485403,1994-01-22,ORANGE,84.0,CA,2013-01-22,FULLERTON MUNICIPAL AP,2013-01-22--FULLERTON-MUNICIPAL-AP
80.0,1377485403,1976-01-22,SAN DIEGO,82.0,CA,2013-01-22,SAN DIEGO MONTGOMERY FIELD,2013-01-22--SAN-DIEGO-MONTGOMERY-FIELD
75.0,1377485403,1968-01-22,SAN DIEGO,80.0,CA,2013-01-22,SAN DIEGO LINDBERGH FIELD,2013-01-22--SAN-DIEGO-LINDBERGH-FIELD
75.0,1377485403,2004-01-22,LOS ANGELES,80.0,CA,2013-01-22,SANTA MONICA MUNICIPAL AP,2013-01-22--SANTA-MONICA-MUNICIPAL-AP
75.0,1377485403,1976-01-22,ORANGE,79.0,CA,2013-01-22,SANTA ANA JOHN WAYNE AP,2013-01-22--SANTA-ANA-JOHN-WAYNE-AP
60.0,1377485403,2005-01-22,MCKINLEY,60.0,NM,2013-01-22,GALLUP MUNICIPAL AP,2013-01-22--GALLUP-MUNICIPAL-AP
